GEOID,County,avg_year_built,avg_age,Year
51181,Surry,1988.1199421965318,24.880057803468162,2013
51183,Sussex,1988.0546075085324,24.9453924914676,2013
51185,Tazewell,1987.1803745535283,25.81962544647172,2013
51187,Warren,1991.812585926759,21.187414073240916,2013
51191,Washington,1992.506896955961,20.49310304403889,2013
51193,Westmoreland,1990.992205840924,22.007794159075956,2013
51195,Wise,1989.2595496807437,23.740450319256297,2013
51197,Wythe,1988.9900504583895,24.009949541610467,2013
51199,York,1998.8780087323207,14.121991267679277,2013
51510,Alexandria City,1987.5784282751138,25.421571724886235,2013
51515,Bedford City,1985.07258834766,27.92741165233997,2013
51520,Bristol City,1983.4940496429786,29.505950357021447,2013
51530,Buena Vista City,1979.1985670419651,33.801432958034866,2013
51540,Charlottesville City,1984.3659216435244,28.634078356475584,2013
51550,Chesapeake City,1997.033505918036,15.966494081963901,2013
51570,Colonial Heights City,1988.1024458957613,24.89755410423868,2013
51580,Covington City,1972.1835732984293,40.81642670157066,2013
51590,Danville City,1980.3021512094974,32.697848790502576,2013
51595,Emporia City,1986.054519368723,26.94548063127695,2013
51600,Fairfax City,1987.624627036952,25.375372963047994,2013
51610,Falls Church City,1985.4549607162435,27.545039283756523,2013
51620,Franklin City,1986.654942233633,26.345057766367063,2013
51630,Fredericksburg City,1988.3575495958853,24.642450404114697,2013
51640,Galax City,1986.0915730337078,26.908426966292154,2013
51650,Hampton City,1988.3965453754226,24.603454624577353,2013
51660,Harrisonburg City,1993.5421282881655,19.457871711834514,2013
51670,Hopewell City,1985.198106695592,27.80189330440794,2013
51678,Lexington City,1977.437435897436,35.56256410256401,2013
51680,Lynchburg City,1984.1331250976104,28.866874902389554,2013
51683,Manassas City,1996.8542915686423,16.14570843135766,2013
51685,Manassas Park City,1996.7987305487306,16.201269451269354,2013
51690,Martinsville City,1981.2621696801114,31.737830319888644,2013
51700,Newport News City,1991.0472095723997,21.95279042760035,2013
51710,Norfolk City,1982.2695363751823,30.73046362481773,2013
51720,Norton City,1985.7404458598726,27.25955414012742,2013
51730,Petersburg City,1982.0727061839937,30.92729381600634,2013
51735,Poquoson City,1991.3733108108108,21.626689189189165,2013
51740,Portsmouth City,1983.3648029779836,29.635197022016428,2013
51750,Radford City,1986.2788029151807,26.721197084819323,2013
51760,Richmond City,1976.4467280049503,36.55327199504973,2013
51770,Roanoke City,1978.958703374778,34.041296625222,2013
51775,Salem City,1987.4137069922308,25.5862930077692,2013
51790,Staunton City,1982.333929636255,30.666070363744893,2013
51800,Suffolk City,1994.8835550761116,18.116444923888366,2013
51810,Virginia Beach City,1996.3408222519342,16.65917774806576,2013
51820,Waynesboro City,1984.2713918849513,28.7286081150487,2013
51830,Williamsburg City,1992.3162557781202,20.683744221879806,2013
51840,Winchester City,1984.8547015742065,28.1452984257935,2013
51001,Accomack,1990.6279091859028,23.37209081409719,2014
51003,Albemarle,1997.4967306622148,16.50326933778524,2014
51005,Alleghany,1983.5311182742375,30.468881725762458,2014
51007,Amelia,1995.7474074074073,18.25259259259269,2014
51009,Amherst,1991.57419538593,22.425804614070103,2014
51011,Appomattox,1993.337282329432,20.6627176705681,2014
51013,Arlington,1987.150831782709,26.84916821729098,2014
51015,Augusta,1991.7722662440572,22.227733755942836,2014
51017,Bath,1987.357625624449,26.64237437555107,2014
51019,Bedford,1996.3720403308032,17.627959669196798,2014
51021,Bland,1990.5326186830016,23.4673813169984,2014
51023,Botetourt,1992.8604047033086,21.13959529669137,2014
51025,Brunswick,1992.3699167074963,21.63008329250374,2014
51027,Buchanan,1991.4420403197776,22.55795968022244,2014
51029,Buckingham,1993.162922122674,20.83707787732601,2014
51031,Campbell,1992.9834889592435,21.01651104075654,2014
51033,Caroline,1997.461330859408,16.538669140591992,2014
51035,Carroll,1990.9895174408098,23.010482559190223,2014
51036,Charles City,1995.5108795586884,18.48912044131157,2014
51037,Charlotte,1986.9748727735368,27.025127226463155,2014
51041,Chesterfield,1999.3159168381785,14.68408316182149,2014
51043,Clarke,1989.497044256271,24.50295574372899,2014
51045,Craig,1988.4539748953976,25.54602510460245,2014
51047,Culpeper,1996.0585371313448,17.941462868655208,2014
51049,Cumberland,1992.96336996337,21.03663003662996,2014
51051,Dickenson,1990.9164016958134,23.08359830418658,2014
51053,Dinwiddie,1994.7077538247565,19.292246175243463,2014
51057,Essex,1993.866585914518,20.133414085481945,2014
51059,Fairfax,1995.4887731357,18.511226864299942,2014
51061,Fauquier,1994.2531557614361,19.74684423856388,2014
51063,Floyd,1991.816980172852,22.183019827147973,2014
51065,Fluvanna,1999.2713215064985,14.728678493501548,2014
51067,Franklin,1995.998196420064,18.001803579935995,2014
51069,Frederick,1997.7732220723406,16.22677792765944,2014
51071,Giles,1986.2047092743874,27.79529072561263,2014
51073,Gloucester,1995.0778465578692,18.92215344213082,2014
51075,Goochland,1998.248682099473,15.751317900527056,2014
51077,Grayson,1988.4441288913163,25.555871108683732,2014
51079,Greene,1998.8094993581515,15.19050064184853,2014
51081,Greensville,1993.8154443904807,20.184555609519293,2014
51083,Halifax,1988.280804833435,25.719195166564987,2014
51085,Hanover,1997.4614872136524,16.53851278634761,2014
51087,Henrico,1994.2418102320714,19.75818976792857,2014
51089,Henry,1989.835038949137,24.164961050862985,2014
51091,Highland,1979.3661174047375,34.63388259526255,2014
51093,Isle Of Wight,1996.3826448497855,17.617355150214507,2014
51095,James City,2002.3161942927318,11.68380570726822,2014
51097,King And Queen,1992.0133720930232,21.986627906976764,2014
51099,King George,1997.33915030643,16.66084969357007,2014
51101,King William,1995.5996665150826,18.400333484917383,2014
51103,Lancaster,1990.527071970201,23.47292802979905,2014
51105,Lee,1988.4182266848195,25.5817733151805,2014
51107,Loudoun,2003.2583586363203,10.741641363679719,2014
51109,Louisa,1998.3000602772754,15.699939722724594,2014
51111,Lunenburg,1986.3316481294237,27.668351870576316,2014
51113,Madison,1988.4670237696685,25.532976230331542,2014
51115,Mathews,1986.331401475237,27.668598524762956,2014
51117,Mecklenburg,1991.416371633945,22.58362836605511,2014
51119,Middlesex,1992.0329716193655,21.967028380634474,2014
51121,Montgomery,1994.9593311897106,19.04066881028939,2014
51125,Nelson,1993.4078078078078,20.592192192192215,2014
51127,New Kent,1999.2950604308985,14.704939569101498,2014
51131,Northampton,1986.3281890193937,27.671810980606324,2014
51133,Northumberland,1993.4336498123207,20.56635018767929,2014
51135,Nottoway,1985.0562453253553,28.94375467464465,2014
51137,Orange,1995.4801576515358,18.51984234846418,2014
51139,Page,1988.7361445783133,25.263855421686685,2014
51141,Patrick,1991.4639920752848,22.53600792471525,2014
51143,Pittsylvania,1993.0661623898889,20.93383761011114,2014
51145,Powhatan,2000.5412457086807,13.458754291319337,2014
51147,Prince Edward,1993.0348711284385,20.965128871561546,2014
51149,Prince George,1999.32045154911,14.679548450890024,2014
51153,Prince William,2001.0061772173444,12.99382278265557,2014
51155,Pulaski,1988.894172223833,25.10582777616696,2014
51157,Rappahannock,1985.2528706302628,28.747129369737195,2014
51159,Richmond,1987.589479112945,26.4105208870551,2014
51161,Roanoke,1993.071752771646,20.92824722835394,2014
51163,Rockbridge,1989.665952317171,24.334047682828896,2014
51165,Rockingham,1991.977792120163,22.02220787983697,2014
51167,Russell,1992.2361038767765,21.763896123223503,2014
51169,Scott,1988.585101010101,25.41489898989903,2014
51171,Shenandoah,1989.7304521846856,24.269547815314354,2014
51173,Smyth,1988.828582559574,25.171417440426012,2014
51175,Southampton,1990.6242198911168,23.37578010888319,2014
51177,Spotsylvania,2001.6478894790914,12.352110520908582,2014
51179,Stafford,2001.8075465005431,12.19245349945686,2014
51181,Surry,1989.1604370327775,24.83956296722249,2014
51183,Sussex,1986.7460128540824,27.253987145917563,2014
51185,Tazewell,1988.0031344938998,25.99686550610022,2014
51187,Warren,1991.646380245682,22.35361975431806,2014
51191,Washington,1992.637386160193,21.362613839806954,2014
51193,Westmoreland,1991.9722870206215,22.02771297937852,2014
51195,Wise,1989.5295431698871,24.47045683011288,2014
51197,Wythe,1989.628474432421,24.371525567579056,2014
51199,York,1999.403628538567,14.59637146143291,2014
51510,Alexandria City,1987.8253789012545,26.174621098745547,2014
51520,Bristol City,1984.3220070223128,29.677992977687154,2014
51530,Buena Vista City,1978.720382383066,35.27961761693405,2014
51540,Charlottesville City,1983.9099117482017,30.090088251798306,2014
51550,Chesapeake City,1997.1044891278934,16.89551087210657,2014
51570,Colonial Heights City,1988.3242932071128,25.67570679288724,2014
51580,Covington City,1972.5863651261882,41.413634873811816,2014
51590,Danville City,1980.2514954021963,33.74850459780373,2014
51595,Emporia City,1987.7002204261573,26.29977957384267,2014
51600,Fairfax City,1987.7831903945112,26.216809605488834,2014
51610,Falls Church City,1986.2527312454479,27.747268754552124,2014
51620,Franklin City,1988.6028880866427,25.39711191335732,2014
51630,Fredericksburg City,1989.4935217903417,24.506478209658326,2014
51640,Galax City,1987.2264681090194,26.77353189098062,2014
51650,Hampton City,1988.578952628423,25.42104737157706,2014
51660,Harrisonburg City,1994.6465333183503,19.353466681649707,2014
51670,Hopewell City,1986.0105056455573,27.98949435444274,2014
51678,Lexington City,1976.3395061728395,37.66049382716051,2014
51680,Lynchburg City,1984.3381333001587,29.661866699841312,2014
51683,Manassas City,1996.4581318016928,17.541868198307156,2014
51685,Manassas Park City,1996.8314606741574,17.16853932584263,2014
51690,Martinsville City,1981.7788916736286,32.22110832637145,2014
51700,Newport News City,1991.5549458408645,22.445054159135452,2014
51710,Norfolk City,1982.4768388384414,31.52316116155862,2014
51720,Norton City,1985.9816216216216,28.01837837837843,2014
51730,Petersburg City,1982.8827921092563,31.117207890743657,2014
51735,Poquoson City,1991.6175601519628,22.382439848037166,2014
51740,Portsmouth City,1983.6365838144632,30.363416185536835,2014
51750,Radford City,1985.938195302843,28.06180469715696,2014
51760,Richmond City,1976.539087800006,37.46091219999403,2014
51770,Roanoke City,1978.9445594760195,35.05544052398045,2014
51775,Salem City,1988.2644727138643,25.73552728613572,2014
51790,Staunton City,1982.3936115843271,31.606388415672882,2014
51800,Suffolk City,1994.9787076959424,19.021292304057624,2014
51810,Virginia Beach City,1996.4787257703986,17.52127422960143,2014
51820,Waynesboro City,1983.9952094587707,30.00479054122934,2014
51830,Williamsburg City,1992.872752979196,21.127247020803907,2014
51840,Winchester City,1984.327205573743,29.672794426257042,2014
51001,Accomack,1982.9310541581474,32.06894584185261,2015
51003,Albemarle,1990.6944858762247,24.30551412377531,2015
51005,Alleghany,1974.7314895200298,40.268510479970246,2015
51007,Amelia,1988.7384558551903,26.261544144809704,2015
51009,Amherst,1983.77457675345,31.225423246550008,2015
51011,Appomattox,1986.107786129627,28.892213870373098,2015
51013,Arlington,1979.1947315040707,35.80526849592934,2015
51015,Augusta,1984.292428445341,30.707571554658898,2015
51017,Bath,1978.0188568061285,36.9811431938715,2015
51019,Bedford,1989.359393461993,25.640606538006978,2015
51021,Bland,1981.9966401954796,33.003359804520414,2015
51023,Botetourt,1985.4350109110746,29.56498908892536,2015
51025,Brunswick,1984.4269428781565,30.573057121843476,2015
51027,Buchanan,1983.9175733310124,31.082426668987637,2015
51029,Buckingham,1986.6311441553078,28.368855844692234,2015
51031,Campbell,1985.9406374501991,29.05936254980088,2015
51033,Caroline,1991.0994382493502,23.900561750649786,2015
51035,Carroll,1983.5639251549244,31.43607484507561,2015
51036,Charles City,1988.0684226460794,26.931577353920602,2015
51037,Charlotte,1980.3586852969197,34.6413147030803,2015
51041,Chesterfield,1992.5477179746877,22.452282025312343,2015
51043,Clarke,1981.2555502315925,33.74444976840755,2015
51045,Craig,1980.7962774957698,34.2037225042302,2015
51047,Culpeper,1989.0697092667742,25.930290733225775,2015
51049,Cumberland,1985.8311827956989,29.16881720430115,2015
51051,Dickenson,1983.4661794019933,31.53382059800674,2015
51053,Dinwiddie,1988.035435799688,26.964564200311997,2015
51057,Essex,1986.318850614506,28.68114938549411,2015
51059,Fairfax,1988.1591875364363,26.84081246356368,2015
51061,Fauquier,1987.4090664824198,27.590933517580197,2015
51063,Floyd,1984.8895931043226,30.110406895677443,2015
51065,Fluvanna,1993.3367308418271,21.663269158172852,2015
51067,Franklin,1989.1714878139978,25.828512186002172,2015
51069,Frederick,1990.947779298333,24.05222070166701,2015
51071,Giles,1977.0874264440974,37.912573555902554,2015
51073,Gloucester,1988.6655670359767,26.334432964023335,2015
51075,Goochland,1992.6455092540025,22.35449074599751,2015
51077,Grayson,1980.1931049530874,34.80689504691259,2015
51079,Greene,1991.712586970272,23.287413029727986,2015
51081,Greensville,1987.690198932557,27.309801067443004,2015
51083,Halifax,1980.0411474774326,34.95885252256744,2015
51085,Hanover,1990.2235789901247,24.77642100987532,2015
51087,Henrico,1986.7713739151147,28.228626084885263,2015
51089,Henry,1982.1160878212975,32.88391217870253,2015
51091,Highland,1973.3623566214808,41.637643378519215,2015
51093,Isle Of Wight,1989.3877074861675,25.61229251383247,2015
51095,James City,1995.9740061162079,19.025993883792125,2015
51097,King And Queen,1982.5757399883923,32.42426001160766,2015
51099,King George,1990.6889552853904,24.31104471460958,2015
51101,King William,1987.990349819059,27.00965018094098,2015
51103,Lancaster,1983.3072640509013,31.692735949098733,2015
51105,Lee,1980.518246930423,34.48175306957705,2015
51107,Loudoun,1997.54464803774,17.45535196226001,2015
51109,Louisa,1991.9444644140906,23.05553558590941,2015
51111,Lunenburg,1979.6859935951459,35.314006404854126,2015
51113,Madison,1979.6113989637306,35.38860103626939,2015
51115,Mathews,1978.759558049807,36.24044195019292,2015
51117,Mecklenburg,1984.036386045764,30.963613954236052,2015
51119,Middlesex,1985.1321592012202,29.867840798779753,2015
51121,Montgomery,1988.2409191044624,26.759080895537636,2015
51125,Nelson,1985.4753918338824,29.52460816611756,2015
51127,New Kent,1992.549379524302,22.450620475698088,2015
51131,Northampton,1978.1278164686603,36.872183531339715,2015
51133,Northumberland,1986.476473175022,28.523526824978035,2015
51135,Nottoway,1977.6878638602777,37.31213613972227,2015
51137,Orange,1988.5399959429305,26.460004057069455,2015
51139,Page,1980.6246132691647,34.37538673083532,2015
51141,Patrick,1984.1466534457115,30.853346554288464,2015
51143,Pittsylvania,1985.7551488873303,29.24485111266972,2015
51145,Powhatan,1993.9481113707166,21.05188862928344,2015
51147,Prince Edward,1985.0275110583666,29.9724889416334,2015
51149,Prince George,1992.8333333333333,22.166666666666742,2015
51153,Prince William,1994.5103931758015,20.489606824198518,2015
51155,Pulaski,1981.3956884561892,33.60431154381081,2015
51157,Rappahannock,1977.2075711382113,37.79242886178872,2015
51159,Richmond,1979.6433350488935,35.356664951106495,2015
51161,Roanoke,1984.6571873686294,30.342812631370634,2015
51163,Rockbridge,1982.0546701095184,32.94532989048162,2015
51165,Rockingham,1984.4317313023432,30.568268697656777,2015
51167,Russell,1984.372058385463,30.627941614536894,2015
51169,Scott,1980.9770124621084,34.022987537891595,2015
51171,Shenandoah,1981.7304289926758,33.2695710073242,2015
51173,Smyth,1980.593774420422,34.40622557957795,2015
51175,Southampton,1983.1972373489175,31.802762651082503,2015
51177,Spotsylvania,1995.6809195502294,19.31908044977058,2015
51179,Stafford,1995.7494700496077,19.25052995039232,2015
51181,Surry,1981.2916785816415,33.70832141835854,2015
51183,Sussex,1979.166708260544,35.833291739455944,2015
51185,Tazewell,1980.1772542961962,34.822745703803776,2015
51187,Warren,1982.926020249705,32.07397975029494,2015
51191,Washington,1984.7219498910674,30.278050108932575,2015
51193,Westmoreland,1984.478980654762,30.521019345238074,2015
51195,Wise,1982.3648535096072,32.6351464903928,2015
51197,Wythe,1981.7922169644748,33.207783035525154,2015
51199,York,1992.8781215469614,22.121878453038562,2015
51510,Alexandria City,1979.3426941345856,35.6573058654144,2015
51520,Bristol City,1974.9062323266598,40.09376767334015,2015
51530,Buena Vista City,1971.5688356164383,43.431164383561736,2015
51540,Charlottesville City,1976.0793523081566,38.92064769184344,2015
51550,Chesapeake City,1990.3662254636095,24.633774536390547,2015
51570,Colonial Heights City,1979.3630891393443,35.63691086065569,2015
51580,Covington City,1963.6550247116968,51.3449752883032,2015
51590,Danville City,1971.5315516624955,43.46844833750447,2015
51595,Emporia City,1980.0331347728966,34.966865227103426,2015
51600,Fairfax City,1979.6362186788156,35.36378132118443,2015
51610,Falls Church City,1976.961078378861,38.038921621139025,2015
51620,Franklin City,1980.2636316872429,34.73636831275712,2015
51630,Fredericksburg City,1981.7806612157838,33.219338784216234,2015
51640,Galax City,1978.1826977803073,36.81730221969269,2015
51650,Hampton City,1980.3042314851748,34.695768514825204,2015
51660,Harrisonburg City,1986.9133875822095,28.086612417790548,2015
51670,Hopewell City,1977.3166389513842,37.68336104861578,2015
51678,Lexington City,1968.7169021454736,46.28309785452643,2015
51680,Lynchburg City,1976.8343048493116,38.16569515068841,2015
51683,Manassas City,1989.8900180668472,25.109981933152767,2015
51685,Manassas Park City,1989.9718079673137,25.02819203268632,2015
51690,Martinsville City,1972.5625696767002,42.43743032329985,2015
51700,Newport News City,1983.952925170068,31.047074829931944,2015
51710,Norfolk City,1974.0855172126799,40.91448278732014,2015
51720,Norton City,1977.792383933229,37.207616066770925,2015
51730,Petersburg City,1975.5556972789116,39.444302721088434,2015
51735,Poquoson City,1984.3245632498422,30.675436750157814,2015
51740,Portsmouth City,1975.1391416790689,39.86085832093113,2015
51750,Radford City,1977.540187490395,37.459812509604944,2015
51760,Richmond City,1967.619362688413,47.38063731158695,2015
51770,Roanoke City,1969.2807844297458,45.719215570254164,2015
51775,Salem City,1979.4189475624366,35.58105243756336,2015
51790,Staunton City,1975.2633678492616,39.73663215073839,2015
51800,Suffolk City,1988.0485626163872,26.951437383612756,2015
51810,Virginia Beach City,1989.1794120249524,25.8205879750476,2015
51820,Waynesboro City,1976.5464126469396,38.45358735306036,2015
51830,Williamsburg City,1985.3784860557769,29.621513944223125,2015
51840,Winchester City,1975.9985717886248,39.00142821137524,2015
51001,Accomack,1982.7411596958175,33.25884030418251,2016
51003,Albemarle,1990.6313849514231,25.368615048576885,2016
51005,Alleghany,1974.6003978614945,41.39960213850554,2016
51007,Amelia,1988.8288868445263,27.171113155473677,2016
51009,Amherst,1983.9236510983153,32.076348901684696,2016
51011,Appomattox,1986.0526464361326,29.94735356386741,2016
51013,Arlington,1979.6596878018834,36.340312198116635,2016
51015,Augusta,1984.9831969654222,31.016803034577833,2016
51017,Bath,1978.7079801227712,37.29201987722877,2016
51019,Bedford,1989.4029146542339,26.597085345766118,2016
51021,Bland,1983.5579044117646,32.44209558823536,2016
51023,Botetourt,1986.4741238793806,29.525876120619387,2016
51025,Brunswick,1984.652835747606,31.347164252393895,2016
51027,Buchanan,1984.7862448658568,31.213755134143184,2016
51029,Buckingham,1988.3476288659795,27.65237113402054,2016
51031,Campbell,1986.59546912749,29.404530872509895,2016
51033,Caroline,1991.304246266789,24.69575373321095,2016
51035,Carroll,1983.1735044279776,32.826495572022395,2016
51036,Charles City,1987.7853466545564,28.214653345443594,2016
51037,Charlotte,1980.2255089058524,35.774491094147606,2016
51041,Chesterfield,1992.7276499225493,23.27235007745071,2016
51043,Clarke,1981.56788158523,34.43211841477,2016
51045,Craig,1981.1630508474577,34.836949152542275,2016
51047,Culpeper,1989.286643873387,26.713356126613007,2016
51049,Cumberland,1986.5800643086816,29.419935691318415,2016
51051,Dickenson,1983.9769854995343,32.023014500465706,2016
51053,Dinwiddie,1987.8702936096718,28.129706390328238,2016
51057,Essex,1986.0198481187435,29.98015188125646,2016
51059,Fairfax,1988.339502568893,27.660497431106933,2016
51061,Fauquier,1987.5640410045348,28.43595899546517,2016
51063,Floyd,1985.096304732979,30.90369526702102,2016
51065,Fluvanna,1993.8286061967613,22.171393803238743,2016
51067,Franklin,1989.0925875644855,26.907412435514516,2016
51069,Frederick,1991.3346563288412,24.66534367115878,2016
51071,Giles,1978.0762772847206,37.92372271527938,2016
51073,Gloucester,1989.2211294612482,26.77887053875179,2016
51075,Goochland,1992.8334457181388,23.16655428186118,2016
51077,Grayson,1980.1038620990616,35.896137900938356,2016
51079,Greene,1991.9763217238788,24.023678276121245,2016
51081,Greensville,1988.2934175370415,27.706582462958522,2016
51083,Halifax,1980.2903671754036,35.70963282459638,2016
51085,Hanover,1990.4525990813484,25.547400918651647,2016
51087,Henrico,1987.0610047581342,28.93899524186577,2016
51089,Henry,1982.3782210820539,33.62177891794613,2016
51091,Highland,1972.3610972568579,43.638902743142125,2016
51093,Isle Of Wight,1990.088652012712,25.91134798728808,2016
51095,James City,1996.0902779959165,19.909722004083505,2016
51097,King And Queen,1982.951290229052,33.04870977094811,2016
51099,King George,1992.5281380859974,23.471861914002602,2016
51101,King William,1988.3418969380134,27.658103061986594,2016
51103,Lancaster,1983.758234519104,32.24176548089599,2016
51105,Lee,1980.2793992148831,35.72060078511686,2016
51107,Loudoun,1997.7773124336682,18.222687566331842,2016
51109,Louisa,1992.307674017714,23.692325982286093,2016
51111,Lunenburg,1979.7887110362258,36.21128896377422,2016
51113,Madison,1981.6738804727818,34.326119527218225,2016
51115,Mathews,1978.7502625131256,37.24973748687444,2016
51117,Mecklenburg,1983.6770983790723,32.32290162092772,2016
51119,Middlesex,1984.9408512990603,31.05914870093966,2016
51121,Montgomery,1988.667270269581,27.332729730419032,2016
51125,Nelson,1987.2411629991038,28.758837000896165,2016
51127,New Kent,1992.1368874256048,23.863112574395245,2016
51131,Northampton,1980.6233996186324,35.37660038136755,2016
51133,Northumberland,1986.9307582574345,29.06924174256551,2016
51135,Nottoway,1978.4132896305125,37.58671036948749,2016
51137,Orange,1989.3822835971707,26.617716402829274,2016
51139,Page,1980.073237743625,35.926762256375014,2016
51141,Patrick,1984.4875631751065,31.512436824893484,2016
51143,Pittsylvania,1985.444724580328,30.555275419671943,2016
51145,Powhatan,1993.9646697388632,22.035330261136778,2016
51147,Prince Edward,1985.3953488372092,30.604651162790788,2016
51149,Prince George,1992.9762196616819,23.023780338318147,2016
51153,Prince William,1994.8210707207893,21.178929279210706,2016
51155,Pulaski,1981.4253446079,34.57465539210011,2016
51157,Rappahannock,1977.3681012658228,38.631898734177184,2016
51159,Richmond,1979.379301489471,36.62069851052911,2016
51161,Roanoke,1984.6603309040772,31.339669095922773,2016
51163,Rockbridge,1982.999556147359,33.000443852640956,2016
51165,Rockingham,1984.1258157139127,31.874184286087257,2016
51167,Russell,1984.022522186591,31.977477813408996,2016
51169,Scott,1981.2348829375105,34.76511706248948,2016
51171,Shenandoah,1981.7679673407386,34.23203265926145,2016
51173,Smyth,1980.5110778052913,35.48892219470872,2016
51175,Southampton,1983.4773509933775,32.52264900662249,2016
51177,Spotsylvania,1996.3565484296305,19.643451570369507,2016
51179,Stafford,1996.0883322204752,19.911667779524805,2016
51181,Surry,1984.5248429468875,31.475157053112525,2016
51183,Sussex,1981.475806451613,34.524193548387075,2016
51185,Tazewell,1980.5228020914021,35.47719790859787,2016
51187,Warren,1983.4332342375822,32.566765762417845,2016
51191,Washington,1985.2330210317614,30.766978968238618,2016
51193,Westmoreland,1986.0102834908282,29.989716509171785,2016
51195,Wise,1981.9669941060904,34.0330058939096,2016
51197,Wythe,1982.3658037666644,33.634196233335615,2016
51199,York,1993.3375288134353,22.662471186564744,2016
51510,Alexandria City,1979.6927697204576,36.30723027954241,2016
51520,Bristol City,1974.9955772283965,41.00442277160346,2016
51530,Buena Vista City,1971.6496749914472,44.35032500855277,2016
51540,Charlottesville City,1977.1139862918446,38.88601370815536,2016
51550,Chesapeake City,1990.9274659195737,25.072534080426294,2016
51570,Colonial Heights City,1979.476044068665,36.52395593133497,2016
51580,Covington City,1963.603294892916,52.39670510708402,2016
51590,Danville City,1972.2182477503693,43.7817522496307,2016
51595,Emporia City,1979.7600163532297,36.23998364677027,2016
51600,Fairfax City,1979.6337916145892,36.3662083854108,2016
51610,Falls Church City,1977.5512348922753,38.44876510772474,2016
51620,Franklin City,1981.0835266821346,34.91647331786544,2016
51630,Fredericksburg City,1982.7519978923333,33.24800210766671,2016
51640,Galax City,1978.5276145710927,37.47238542890727,2016
51650,Hampton City,1981.0564782399495,34.943521760050544,2016
51660,Harrisonburg City,1987.9193968623538,28.08060313764622,2016
51670,Hopewell City,1976.7178713882674,39.28212861173256,2016
51678,Lexington City,1968.2843779232928,47.71562207670718,2016
51680,Lynchburg City,1977.1311718846678,38.868828115332235,2016
51683,Manassas City,1990.334703025775,25.66529697422493,2016
51685,Manassas Park City,1990.5594848732624,25.440515126737637,2016
51690,Martinsville City,1971.8065372258695,44.19346277413047,2016
51700,Newport News City,1984.2921645546753,31.70783544532469,2016
51710,Norfolk City,1974.24445571297,41.755544287030034,2016
51720,Norton City,1979.8222676200205,36.17773237997949,2016
51730,Petersburg City,1976.5812302839117,39.41876971608826,2016
51735,Poquoson City,1983.454602774275,32.54539722572508,2016
51740,Portsmouth City,1975.4838717536422,40.516128246357766,2016
51750,Radford City,1979.2937480845846,36.70625191541535,2016
51760,Richmond City,1967.791666249512,48.20833375048801,2016
51770,Roanoke City,1969.6412076651666,46.358792334833424,2016
51775,Salem City,1979.048201637384,36.951798362616046,2016
51790,Staunton City,1974.7506147714746,41.2493852285254,2016
51800,Suffolk City,1988.1377195747486,27.862280425251356,2016
51810,Virginia Beach City,1989.3675555995078,26.632444400492204,2016
51820,Waynesboro City,1976.915041222602,39.084958777398015,2016
51830,Williamsburg City,1985.6309570697124,30.369042930287605,2016
51840,Winchester City,1976.5932146456164,39.4067853543836,2016
51001,Accomack,1983.0079555618322,33.992044438167795,2017
51003,Albemarle,1990.739969813701,26.26003018629899,2017
51005,Alleghany,1975.6568907667454,41.34310923325461,2017
51007,Amelia,1988.6356039963669,28.364396003633146,2017
51009,Amherst,1983.5216437968595,33.47835620314049,2017
51011,Appomattox,1987.018469656992,29.98153034300799,2017
51013,Arlington,1980.2175626533865,36.782437346613506,2017
51015,Augusta,1985.5241501570615,31.475849842938487,2017
51017,Bath,1977.958544586937,39.04145541306298,2017
51019,Bedford,1989.806295266158,27.19370473384197,2017
51021,Bland,1984.9662818955042,32.03371810449585,2017
51023,Botetourt,1987.1021734714604,29.897826528539554,2017
51025,Brunswick,1984.8713521400778,32.12864785992224,2017
51027,Buchanan,1984.6399516365834,32.36004836341658,2017
51029,Buckingham,1989.5249151391718,27.475084860828247,2017
51031,Campbell,1987.2476730543606,29.752326945639425,2017
51033,Caroline,1991.375898240687,25.624101759312907,2017
51035,Carroll,1984.2456255598686,32.754374440131414,2017
51036,Charles City,1987.2882937105026,29.711706289497442,2017
51037,Charlotte,1979.8135860979462,37.1864139020538,2017
51041,Chesterfield,1993.0222700587085,23.9777299412915,2017
51043,Clarke,1980.5036589245944,36.49634107540555,2017
51045,Craig,1982.51614010989,34.4838598901099,2017
51047,Culpeper,1989.5395750259463,27.460424974053694,2017
51049,Cumberland,1987.6318704729442,29.36812952705577,2017
51051,Dickenson,1983.5276130222749,33.47238697772514,2017
51053,Dinwiddie,1988.3036465036464,28.696353496353595,2017
51057,Essex,1985.1959540545174,31.804045945482585,2017
51059,Fairfax,1988.6047886426586,28.395211357341395,2017
51061,Fauquier,1987.2748267898382,29.725173210161756,2017
51063,Floyd,1985.437664453076,31.562335546924032,2017
51065,Fluvanna,1993.6871690049243,23.31283099507573,2017
51067,Franklin,1988.7816037894313,28.2183962105687,2017
51069,Frederick,1991.5470067389924,25.452993261007578,2017
51071,Giles,1978.072849269111,38.927150730889025,2017
51073,Gloucester,1989.8262519897146,27.173748010285408,2017
51075,Goochland,1993.1040929203539,23.895907079646122,2017
51077,Grayson,1979.7565632458234,37.24343675417663,2017
51079,Greene,1992.6065999258435,24.39340007415649,2017
51081,Greensville,1987.7311105780764,29.26888942192363,2017
51083,Halifax,1980.4385733157199,36.56142668428015,2017
51085,Hanover,1990.8896466212027,26.1103533787973,2017
